video_name,keypoint,visibility
video (1).avi,left_shoulder,0.9997906684875488
video (1).avi,right_shoulder,0.9975979328155518
video (1).avi,left_hip,0.9996005296707153
video (1).avi,right_hip,0.9988701343536377
video (1).avi,nose,0.9999223351478577
video (1).avi,left_shoulder,0.9997879862785339
video (1).avi,right_shoulder,0.9976020455360413
video (1).avi,left_hip,0.9995928406715393
video (1).avi,right_hip,0.9988577365875244
video (1).avi,nose,0.9999257922172546
video (1).avi,left_shoulder,0.9997878670692444
video (1).avi,right_shoulder,0.9976359605789185
video (1).avi,left_hip,0.9995830655097961
video (1).avi,right_hip,0.9988390207290649
video (1).avi,nose,0.9999282360076904
video (1).avi,left_shoulder,0.999787449836731
video (1).avi,right_shoulder,0.9976476430892944
